timestamp,client_ip,method,path,query,event_type,status_code,latency_ms,hour_of_day,is_error,is_auth_failed,is_scan,is_admin_path,is_sqli,is_xss,is_token_abuse,is_bot,req_per_min_ip,unique_paths_per_min_ip,anomaly_score,prediction,risk_score,severity,reason_tags
2026-03-27 17:34:06.301044+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,18.549815727708385,17,1,0,1,0,0,0,0,0,1184,9,0.057341322823461494,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-27 17:34:06.302292+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,13.142552980582456,17,1,0,1,0,0,0,0,0,1185,9,0.04400714023709584,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-27 17:34:06.303944+00:00,203.0.113.77,GET,/.git/config,,endpoint_scan,404,34.952693691092875,17,1,0,1,0,0,0,0,0,1186,9,0.06514610209203064,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-27 17:34:06.305132+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,32.124704434112424,17,1,0,1,0,0,0,0,0,1187,9,0.06379643386682832,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-27 17:34:06.306919+00:00,203.0.113.77,GET,/phpmyadmin,,endpoint_scan,404,44.2831092833363,17,1,0,1,0,0,0,0,0,1188,9,0.06555020214932117,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-27 17:34:06.307966+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,27.451811584926997,17,1,0,1,0,0,0,0,0,1189,9,0.06051215298684576,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-27 17:34:06.309055+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,50.82832762015654,17,1,0,1,1,0,0,0,0,1190,9,-0.001925150781759255,anomaly,83.23,critical,admin_probe|client_error|endpoint_scan|ml_outlier|path_variance_high|req_rate_very_high
2026-03-27 17:34:06.311133+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,45.42598230354493,17,1,0,1,0,0,0,0,0,1191,9,0.06506198860540324,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-27 17:34:06.313027+00:00,203.0.113.77,GET,/.git/config,,endpoint_scan,404,14.260667685280652,17,1,0,1,0,0,0,0,0,1192,9,0.04374989306454391,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-27 17:34:06.313981+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,73.91347494178576,17,1,0,1,0,0,0,0,0,1193,9,0.04197647875570276,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-27 17:34:06.314763+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,54.99305762454144,17,1,0,1,0,0,0,0,0,1194,9,0.06235209680742837,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-27 17:34:06.315618+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,24.550619993245245,17,1,0,1,1,0,0,0,0,1195,9,-0.005260559871570036,anomaly,83.63,critical,admin_probe|client_error|endpoint_scan|ml_outlier|path_variance_high|req_rate_very_high
2026-03-27 17:34:06.316795+00:00,203.0.113.77,GET,/.git/config,,endpoint_scan,404,47.20588044368924,17,1,0,1,0,0,0,0,0,1196,9,0.06348814823107651,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-27 17:34:06.318136+00:00,203.0.113.77,GET,/.git/config,,endpoint_scan,404,74.53145898593651,17,1,0,1,0,0,0,0,0,1197,9,0.04035655619183065,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-27 17:34:06.319312+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,10.987527231687611,17,1,0,1,1,0,0,0,0,1198,9,-0.01652683434730906,anomaly,84.98,critical,admin_probe|client_error|endpoint_scan|ml_outlier|path_variance_high|req_rate_very_high
2026-03-27 17:34:06.320440+00:00,203.0.113.77,GET,/.git/config,,endpoint_scan,404,66.56363635122108,17,1,0,1,0,0,0,0,0,1199,9,0.05212221276553752,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-27 17:34:06.321466+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,50.4178524644725,17,1,0,1,0,0,0,0,0,1200,9,0.06294428398987029,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-27 17:34:09.494781+00:00,127.0.0.1,POST,/simulate/endpoint-scan,,web_request,200,3570.417,17,0,0,0,0,0,0,0,0,4,3,-0.060149679537778944,anomaly,25.22,low,extreme_latency|ml_outlier
2026-03-27 17:34:29.725449+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,65.1963952664867,17,1,0,0,1,0,0,0,0,901,7,0.07428942791713755,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.726957+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,82.44140042779858,17,1,0,0,1,0,0,0,0,902,7,0.07047001808890835,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.728801+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,43.829352058232914,17,1,0,0,1,0,0,0,0,903,7,0.07543301779829864,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.731616+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,107.71701644210331,17,1,0,0,1,0,0,0,0,904,7,0.037846626155537244,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.733084+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,38.050322844333714,17,1,0,0,1,0,0,0,0,905,7,0.07561103453717122,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.734209+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,87.83352163074954,17,1,0,0,1,0,0,0,0,906,7,0.06465093997514537,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.735280+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,36.96740479417719,17,1,0,0,1,0,0,0,0,907,7,0.07450946345945952,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.736705+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,106.70950252223304,17,1,0,0,1,0,0,0,0,908,7,0.03872801593176878,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.738819+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,38.27928561361718,17,1,0,0,1,0,0,0,0,909,7,0.0746775308968814,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.741846+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,85.32358655294813,17,1,0,0,1,0,0,0,0,910,7,0.06739835993396126,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.744942+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,21.776997963062836,17,1,0,0,1,0,0,0,0,911,7,0.06710345905298754,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.747323+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,33.53421125611267,17,1,0,0,1,0,0,0,0,912,7,0.07249533019803028,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.749778+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,35.349389157938,17,1,0,0,1,0,0,0,0,913,7,0.07368312409459465,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.751825+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,14.094080578359105,17,1,0,0,1,0,0,0,0,914,7,0.05963119355826696,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.753289+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,88.15316962170073,17,1,0,0,1,0,0,0,0,915,7,0.06475317741621556,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.755506+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,28.317729812888647,17,1,0,0,1,0,0,0,0,916,7,0.06982032317198761,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.758775+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,92.27414457925644,17,1,0,0,1,0,0,0,0,917,7,0.06298110026928783,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.760571+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,26.111892314221954,17,1,0,0,1,0,0,0,0,918,7,0.06879979218855392,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.761745+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,40.44440401755461,17,1,0,0,1,0,0,0,0,919,7,0.07504671016106401,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.763150+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,67.96569671053271,17,1,0,0,1,0,0,0,0,920,7,0.07398077641971529,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.764126+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,37.97497755864775,17,1,0,0,1,0,0,0,0,921,7,0.07515983181340419,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.765518+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,93.75343426888428,17,1,0,0,1,0,0,0,0,922,7,0.06031793686001241,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.767069+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,19.53332557932135,17,1,0,0,1,0,0,0,0,923,7,0.06335682509393858,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.767967+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,98.42579532751512,17,1,0,0,1,0,0,0,0,924,7,0.04989513314929539,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.768781+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,42.48873110354086,17,1,0,0,1,0,0,0,0,925,7,0.07465026124217555,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.769516+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,75.1461360356153,17,1,0,0,1,0,0,0,0,926,7,0.07345772775740544,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.770540+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,106.88669507997658,17,1,0,0,1,0,0,0,0,927,7,0.03854771195449713,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.772032+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,47.338381156669854,17,1,0,0,1,0,0,0,0,928,7,0.07567512073584176,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.773918+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,31.4221911562804,17,1,0,0,1,0,0,0,0,929,7,0.07164355971207742,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.775647+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,81.57656693664303,17,1,0,0,1,0,0,0,0,930,7,0.07073821838542366,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.777011+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,22.51275314812193,17,1,0,0,1,0,0,0,0,931,7,0.06720083707947444,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.778322+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,84.00680583318668,17,1,0,0,1,0,0,0,0,932,7,0.06929858619150298,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.779523+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,38.3977423761675,17,1,0,0,1,0,0,0,0,933,7,0.07525589724157311,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.781552+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,53.06430827825436,17,1,0,0,1,0,0,0,0,934,7,0.0773258704494284,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.783315+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,50.09907425874088,17,1,0,0,1,0,0,0,0,935,7,0.07729834328829416,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.784974+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,48.06554545651331,17,1,0,0,1,0,0,0,0,936,7,0.07678293525496238,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.786216+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,32.946975241869914,17,1,0,0,1,0,0,0,0,937,7,0.0730762448463142,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.787354+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,78.32008243748042,17,1,0,0,1,0,0,0,0,938,7,0.07311117200767847,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.788844+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,37.843150642352704,17,1,0,0,1,0,0,0,0,939,7,0.0756043231173496,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.791657+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,65.34313459334766,17,1,0,0,1,0,0,0,0,940,7,0.07455180751788831,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.794390+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,46.73621361744969,17,1,0,0,1,0,0,0,0,941,7,0.076248255900624,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.795765+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,87.87824877192664,17,1,0,0,1,0,0,0,0,942,7,0.06561517871186484,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.797071+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,82.47849796021222,17,1,0,0,1,0,0,0,0,943,7,0.07168471723437092,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.798421+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,99.9745167302453,17,1,0,0,1,0,0,0,0,944,7,0.049595682140500585,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.799810+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,36.32790082338081,17,1,0,0,1,0,0,0,0,945,7,0.07459791533495425,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.801472+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,44.0380983824955,17,1,0,0,1,0,0,0,0,946,7,0.07610084892789148,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.803577+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,42.786846148705166,17,1,0,0,1,0,0,0,0,947,7,0.0753632286044631,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.805843+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,86.46068401208343,17,1,0,0,1,0,0,0,0,948,7,0.06818049709184282,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.807907+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,56.225696013445386,17,1,0,0,1,0,0,0,0,949,7,0.0766088085342913,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.809502+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,31.286032615372974,17,1,0,0,1,0,0,0,0,950,7,0.0722718997078729,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.810948+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,30.421430306360023,17,1,0,0,1,0,0,0,0,951,7,0.07141160656166934,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.812164+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,16.097650332373647,17,1,0,0,1,0,0,0,0,952,7,0.06150528580986181,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.813559+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,21.32271197055998,17,1,0,0,1,0,0,0,0,953,7,0.06653711664811812,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.814663+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,33.8557807337325,17,1,0,0,1,0,0,0,0,954,7,0.07338607110421946,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.816285+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,37.52726792116263,17,1,0,0,1,0,0,0,0,955,7,0.07520620832468028,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.817909+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,85.59110482105775,17,1,0,0,1,0,0,0,0,956,7,0.06871413704606821,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.819245+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,62.72936796181168,17,1,0,0,1,0,0,0,0,957,7,0.07531667030286449,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.820697+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,31.355959348062797,17,1,0,0,1,0,0,0,0,958,7,0.07191176747077638,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.822204+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,85.22043872737109,17,1,0,0,1,0,0,0,0,959,7,0.06871413704606821,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.824070+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,38.24404484841597,17,1,0,0,1,0,0,0,0,960,7,0.07468117135342994,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.825846+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,25.433332818502144,17,1,0,0,1,0,0,0,0,961,7,0.06854325572012632,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.827767+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,104.80951754019348,17,1,0,0,1,0,0,0,0,962,7,0.04281424344277818,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.829832+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,50.92713490790409,17,1,0,0,1,0,0,0,0,963,7,0.07781823220803608,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.832012+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,24.84338591176853,17,1,0,0,1,0,0,0,0,964,7,0.06755535643446198,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.834927+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,108.98529475454804,17,1,0,0,1,0,0,0,0,965,7,0.03708621255874012,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.838150+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,14.36498360410157,17,1,0,0,1,0,0,0,0,966,7,0.05967189318084698,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.841497+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,17.898195300326172,17,1,0,0,1,0,0,0,0,967,7,0.06345464629414443,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.842841+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,35.768895462815706,17,1,0,0,1,0,0,0,0,968,7,0.07421722613299636,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.843788+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,17.100211301358065,17,1,0,0,1,0,0,0,0,969,7,0.06282346466001598,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.845219+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,99.385036288987,17,1,0,0,1,0,0,0,0,970,7,0.05003762077932106,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.846404+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,62.10887435688781,17,1,0,0,1,0,0,0,0,971,7,0.07540528195468316,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.847657+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,105.79062884828843,17,1,0,0,1,0,0,0,0,972,7,0.04110946988657582,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.848685+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,70.42714293596562,17,1,0,0,1,0,0,0,0,973,7,0.07492932451099965,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.849582+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,51.51885821916773,17,1,0,0,1,0,0,0,0,974,7,0.07851413666156687,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.850509+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,23.88518305998673,17,1,0,0,1,0,0,0,0,975,7,0.06755119863806902,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.851524+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,88.08738588505021,17,1,0,0,1,0,0,0,0,976,7,0.06525716290619199,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.852478+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,34.173138228142065,17,1,0,0,1,0,0,0,0,977,7,0.07254269588748608,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.853470+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,32.449396970858686,17,1,0,0,1,0,0,0,0,978,7,0.07193017507113714,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.854308+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,61.64803656320454,17,1,0,0,1,0,0,0,0,979,7,0.07505077313845088,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.855163+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,106.30609251516849,17,1,0,0,1,0,0,0,0,980,7,0.03911545282763185,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.856511+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,104.9198272836802,17,1,0,0,1,0,0,0,0,981,7,0.041455672086341155,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.858018+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,16.79089103462968,17,1,0,0,1,0,0,0,0,982,7,0.06174634174530336,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.859533+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,106.8934460426354,17,1,0,0,1,0,0,0,0,983,7,0.038855358278649055,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.860797+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,70.24934888356054,17,1,0,0,1,0,0,0,0,984,7,0.07408225897641574,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.862302+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,28.00083455180225,17,1,0,0,1,0,0,0,0,985,7,0.06981318360309596,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.863617+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,51.21871994182378,17,1,0,0,1,0,0,0,0,986,7,0.07780330826190013,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.865275+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,69.90103239862957,17,1,0,0,1,0,0,0,0,987,7,0.07454972032116997,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.867467+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,49.0313453312517,17,1,0,0,1,0,0,0,0,988,7,0.07694722848013763,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.869709+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,87.73234142325485,17,1,0,0,1,0,0,0,0,989,7,0.06604400940887745,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.872502+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,66.94549713749905,17,1,0,0,1,0,0,0,0,990,7,0.07604233955567352,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.874568+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,64.32772569261448,17,1,0,0,1,0,0,0,0,991,7,0.07631307565713197,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.876055+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,87.94810186733176,17,1,0,0,1,0,0,0,0,992,7,0.06533807067329689,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.877269+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,92.46928334024147,17,1,0,0,1,0,0,0,0,993,7,0.06354435948962256,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.878673+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,104.16227113391294,17,1,0,0,1,0,0,0,0,994,7,0.04249418150095796,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.880619+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,74.12268080546878,17,1,0,0,1,0,0,0,0,995,7,0.07373653299995253,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.881813+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,79.47311850334755,17,1,0,0,1,0,0,0,0,996,7,0.07206002545897283,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.883049+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,67.67476943176624,17,1,0,0,1,0,0,0,0,997,7,0.07479501525348453,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.884374+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,52.25944629515233,17,1,0,0,1,0,0,0,0,998,7,0.07721306407541634,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.885686+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,35.87235812237843,17,1,0,0,1,0,0,0,0,999,7,0.07332757613336294,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.886660+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,107.20465813788282,17,1,0,0,1,0,0,0,0,1000,7,0.03743245083192004,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.887646+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,77.0508714694712,17,1,0,0,1,0,0,0,0,1001,7,0.0729796054972156,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
2026-03-27 17:34:29.888624+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,60.65699980432392,17,1,0,0,1,0,0,0,0,1002,7,0.07452366988941156,normal,50.0,medium,admin_probe|client_error|req_rate_very_high
