TimeCreated,EventID,hour_of_day,event_frequency,inter_event_gap_seconds,message_length
2026-04-21 06:49:06.053108600+05:30,5,6,23,0.0046999,222
2026-04-21 06:49:24.933299500+05:30,5,6,23,18.8801909,240
2026-04-21 06:49:24.937316300+05:30,5,6,23,0.0040168,224
2026-04-21 06:49:24.998202100+05:30,5,6,23,0.0608858,240
2026-04-21 06:49:25.001707900+05:30,5,6,23,0.0035058,224
2026-04-21 06:49:25.065071800+05:30,5,6,23,0.0633639,240
2026-04-21 06:49:25.068445700+05:30,5,6,23,0.0033739,224
2026-04-21 06:49:25.143031100+05:30,5,6,23,0.0745854,239
2026-04-21 06:49:25.146926400+05:30,5,6,23,0.0038953,223
2026-04-21 06:49:32.259207900+05:30,5,6,23,7.1122815,240
2026-04-21 06:49:33.165853+05:30,5,6,23,0.9066451,215
2026-04-21 06:49:33.169722+05:30,5,6,23,0.003869,207
2026-04-21 06:49:33.171818100+05:30,5,6,23,0.0020961,206
2026-04-21 06:49:41.778152+05:30,5,6,23,8.6063339,219
2026-04-21 06:50:05.169283400+05:30,5,6,11,23.3911314,294
2026-04-21 06:50:05.171187300+05:30,5,6,11,0.0019039,206
2026-04-21 06:50:14.076948400+05:30,5,6,11,8.9057611,294
2026-04-21 06:50:14.079342800+05:30,5,6,11,0.0023944,206
2026-04-21 06:50:17.701145+05:30,5,6,11,3.6218022,215
2026-04-21 06:50:17.705039+05:30,5,6,11,0.003894,207
2026-04-21 06:50:17.707291600+05:30,5,6,11,0.0022526,206
2026-04-21 06:50:40.304862400+05:30,5,6,11,22.5975708,204
2026-04-21 06:50:50.895887400+05:30,5,6,11,10.591025,207
2026-04-21 06:50:51.052740300+05:30,5,6,11,0.1568529,309
2026-04-21 06:50:54.194304700+05:30,5,6,11,3.1415644,217
2026-04-21 06:51:02.070854+05:30,5,6,5,7.8765493,207
2026-04-21 06:51:02.071087600+05:30,5,6,5,0.0002336,273
2026-04-21 06:51:14.698465900+05:30,5,6,5,12.6273783,211
2026-04-21 06:51:20.934216900+05:30,5,6,5,6.235751,203
2026-04-21 06:51:38.710377400+05:30,5,6,5,17.7761605,204
2026-04-21 06:52:01.911777600+05:30,5,6,3,23.2014002,223
2026-04-21 06:52:01.913875600+05:30,5,6,3,0.002098,210
2026-04-21 06:52:15.481623400+05:30,5,6,3,13.5677478,217
2026-04-21 06:53:05.850557200+05:30,5,6,4,50.3689338,203
2026-04-21 06:53:15.483954300+05:30,5,6,4,9.6333971,219
2026-04-21 06:53:45.113910400+05:30,5,6,4,29.6299561,260
2026-04-21 06:53:54.776731600+05:30,5,6,4,9.6628212,203
2026-04-21 06:54:10.840097300+05:30,5,6,2,16.0633657,206
2026-04-21 06:54:33.658010700+05:30,5,6,2,22.8179134,211
2026-04-21 06:55:05.824819100+05:30,5,6,18,32.1668084,204
2026-04-21 06:55:05.984236+05:30,5,6,18,0.1594169,204
2026-04-21 06:55:06.678305700+05:30,5,6,18,0.6940697,198
2026-04-21 06:55:06.716638200+05:30,5,6,18,0.0383325,199
2026-04-21 06:55:06.720025600+05:30,5,6,18,0.0033874,203
2026-04-21 06:55:06.816182500+05:30,5,6,18,0.0961569,203
2026-04-21 06:55:06.817621500+05:30,5,6,18,0.001439,204
2026-04-21 06:55:07.970560+05:30,5,6,18,1.1529385,207
2026-04-21 06:55:07.972563900+05:30,5,6,18,0.0020039,206
2026-04-21 06:55:08.191372800+05:30,5,6,18,0.2188089,207
2026-04-21 06:55:08.193518500+05:30,5,6,18,0.0021457,206
2026-04-21 06:55:08.580936200+05:30,5,6,18,0.3874177,207
2026-04-21 06:55:08.583137600+05:30,5,6,18,0.0022014,206
2026-04-21 06:55:10.734189100+05:30,5,6,18,2.1510515,249
2026-04-21 06:55:10.813076700+05:30,5,6,18,0.0788876,205
2026-04-21 06:55:17.839636700+05:30,5,6,18,7.02656,288
2026-04-21 06:55:47.852131+05:30,5,6,18,30.0124943,212
2026-04-21 06:55:50.691624600+05:30,5,6,18,2.8394936,204
2026-04-21 06:56:06.198913100+05:30,5,6,8,15.5072885,204
2026-04-21 06:56:06.230710800+05:30,5,6,8,0.0317977,200
2026-04-21 06:56:06.238138500+05:30,5,6,8,0.0074277,199
2026-04-21 06:56:06.240440+05:30,5,6,8,0.0023015,203
2026-04-21 06:56:08.922802900+05:30,5,6,8,2.6823629,204
2026-04-21 06:56:32.784419600+05:30,5,6,8,23.8616167,235
2026-04-21 06:56:36.857670900+05:30,5,6,8,4.0732513,217
2026-04-21 06:56:52.645126900+05:30,5,6,8,15.787456,217
2026-04-21 06:57:06.532743300+05:30,5,6,4,13.8876164,211
2026-04-21 06:57:07.657095700+05:30,5,6,4,1.1243524,204
2026-04-21 06:57:32.763921100+05:30,5,6,4,25.1068254,217
2026-04-21 06:57:52.659766900+05:30,5,6,4,19.8958458,218
2026-04-21 06:58:02.780975+05:30,5,6,4,10.1212081,211
2026-04-21 06:58:11.833384100+05:30,5,6,4,9.0524091,204
2026-04-21 06:58:18.680480500+05:30,5,6,4,6.8470964,223
2026-04-21 06:58:18.682509900+05:30,5,6,4,0.0020294,210
2026-04-21 07:00:17.893307700+05:30,5,7,3,119.2107978,204
2026-04-21 07:00:24.122375200+05:30,5,7,3,6.2290675,204
2026-04-21 07:00:51.108441+05:30,5,7,3,26.9860658,217
2026-04-21 07:01:52.363781100+05:30,5,7,1,61.2553401,204
2026-04-21 07:02:54.274693100+05:30,5,7,9,61.910912,218
2026-04-21 07:02:58.577070500+05:30,5,7,9,4.3023774,234
2026-04-21 07:02:58.577156500+05:30,5,7,9,8.6e-05,234
2026-04-21 07:02:58.578015600+05:30,5,7,9,0.0008591,234
2026-04-21 07:02:58.579812500+05:30,5,7,9,0.0017969,234
2026-04-21 07:02:58.602509400+05:30,5,7,9,0.0226969,243
2026-04-21 07:02:59.347495400+05:30,5,7,9,0.744986,234
2026-04-21 07:02:59.348766500+05:30,5,7,9,0.0012711,234
2026-04-21 07:02:59.348896200+05:30,5,7,9,0.0001297,210
2026-04-21 07:03:01.595531500+05:30,5,7,7,2.2466353,233
2026-04-21 07:03:01.595699100+05:30,5,7,7,0.0001676,234
2026-04-21 07:03:01.596697300+05:30,5,7,7,0.0009982,234
2026-04-21 07:03:01.597420800+05:30,5,7,7,0.0007235,234
2026-04-21 07:03:01.598299900+05:30,5,7,7,0.0008791,234
2026-04-21 07:03:01.599368600+05:30,5,7,7,0.0010687,234
2026-04-21 07:03:02.868991800+05:30,5,7,7,1.2696232,234
2026-04-21 07:04:39.286612800+05:30,5,7,2,96.417621,204
2026-04-21 07:04:59.406854400+05:30,5,7,2,20.1202416,217
2026-04-21 07:05:08.684419600+05:30,5,7,1,9.2775652,204
2026-04-21 07:06:02.053652500+05:30,5,7,2,53.3692329,274
2026-04-21 07:06:02.054338800+05:30,5,7,2,0.0006863,208
2026-04-21 07:08:34.294725800+05:30,5,7,3,152.240387,216
2026-04-21 07:08:45.076756+05:30,5,7,3,10.7820302,260
2026-04-21 07:08:54.530570300+05:30,5,7,3,9.4538143,204
2026-04-21 07:09:06.250994+05:30,5,7,35,11.7204237,204
2026-04-21 07:09:21.501320800+05:30,5,7,35,15.2503268,217
2026-04-21 07:09:25.097069800+05:30,5,7,35,3.595749,212
2026-04-21 07:09:49.589507400+05:30,5,7,35,24.4924376,241
2026-04-21 07:09:49.683556900+05:30,5,7,35,0.0940495,206
2026-04-21 07:09:51.619492500+05:30,5,7,35,1.9359356,207
2026-04-21 07:09:51.692117300+05:30,5,7,35,0.0726248,206
2026-04-21 07:09:51.700301800+05:30,5,7,35,0.0081845,202
2026-04-21 07:09:51.705911200+05:30,5,7,35,0.0056094,205
2026-04-21 07:09:51.865261300+05:30,5,7,35,0.1593501,207
2026-04-21 07:09:51.873307400+05:30,5,7,35,0.0080461,206
2026-04-21 07:09:51.939501700+05:30,5,7,35,0.0661943,206
2026-04-21 07:09:51.944487700+05:30,5,7,35,0.004986,206
2026-04-21 07:09:51.950384900+05:30,5,7,35,0.0058972,206
2026-04-21 07:09:52.078678+05:30,5,7,35,0.1282931,204
2026-04-21 07:09:52.136903700+05:30,5,7,35,0.0582257,207
2026-04-21 07:09:52.143748700+05:30,5,7,35,0.006845,202
2026-04-21 07:09:52.148376800+05:30,5,7,35,0.0046281,206
2026-04-21 07:09:52.276368300+05:30,5,7,35,0.1279915,207
2026-04-21 07:09:52.281659200+05:30,5,7,35,0.0052909,201
2026-04-21 07:09:52.285521800+05:30,5,7,35,0.0038626,206
2026-04-21 07:09:52.371183900+05:30,5,7,35,0.0856621,207
2026-04-21 07:09:52.374364500+05:30,5,7,35,0.0031806,206
2026-04-21 07:09:52.395962+05:30,5,7,35,0.0215975,227
2026-04-21 07:09:52.396143700+05:30,5,7,35,0.0001817,207
2026-04-21 07:09:52.398403400+05:30,5,7,35,0.0022597,205
2026-04-21 07:09:52.489144200+05:30,5,7,35,0.0907408,207
2026-04-21 07:09:52.494271100+05:30,5,7,35,0.0051269,201
2026-04-21 07:09:52.497873700+05:30,5,7,35,0.0036026,206
2026-04-21 07:09:52.501853300+05:30,5,7,35,0.0039796,227
2026-04-21 07:09:54.943206600+05:30,5,7,35,2.4413533,203
2026-04-21 07:09:55.493622900+05:30,5,7,35,0.5504163,206
2026-04-21 07:09:57.747452200+05:30,5,7,35,2.2538293,228
2026-04-21 07:09:57.750519100+05:30,5,7,35,0.0030669,228
2026-04-21 07:09:57.763531400+05:30,5,7,35,0.0130123,228
2026-04-21 07:10:01.531222400+05:30,5,7,7,3.767691,249
2026-04-21 07:10:11.723739600+05:30,5,7,7,10.1925172,211
2026-04-21 07:10:21.518278700+05:30,5,7,7,9.7945391,204
2026-04-21 07:10:21.934756+05:30,5,7,7,0.4164773,208
2026-04-21 07:10:25.281953900+05:30,5,7,7,3.3471979,288
2026-04-21 07:10:48.904507300+05:30,5,7,7,23.6225534,204
2026-04-21 07:10:55.294371500+05:30,5,7,7,6.3898642,212
2026-04-21 07:11:13.412100700+05:30,5,7,2,18.1177292,206
2026-04-21 07:11:31.602339600+05:30,5,7,2,18.1902389,217
2026-04-21 07:12:01.613578200+05:30,5,7,2,30.0112386,212
2026-04-21 07:12:41.507230500+05:30,5,7,2,39.8936523,203
2026-04-21 07:13:23.244392600+05:30,5,7,2,41.7371621,217
2026-04-21 07:13:48.603139800+05:30,5,7,2,25.3587472,204
2026-04-21 07:15:02.253631500+05:30,5,7,3,73.6504917,209
2026-04-21 07:15:17.688767200+05:30,5,7,3,15.4351357,203
2026-04-21 07:15:22.609642+05:30,5,7,3,4.9208748,204
2026-04-21 07:16:27.155233900+05:30,5,7,6,64.5455919,217
2026-04-21 07:16:29.906591500+05:30,5,7,6,2.7513576,206
2026-04-21 07:16:31.664934500+05:30,5,7,6,1.758343,204
2026-04-21 07:16:41.649385100+05:30,5,7,6,9.9844506,204
2026-04-21 07:16:42.069222500+05:30,5,7,6,0.4198374,228
2026-04-21 07:16:58.552715800+05:30,5,7,6,16.4834933,211
2026-04-21 07:17:07.184898300+05:30,5,7,8,8.6321825,212
2026-04-21 07:17:23.409807200+05:30,5,7,8,16.2249089,217
2026-04-21 07:17:28.595081500+05:30,5,7,8,5.1852743,241
2026-04-21 07:17:28.604502+05:30,5,7,8,0.0094205,241
2026-04-21 07:17:38.600671700+05:30,5,7,8,9.9961697,241
2026-04-21 07:17:38.600771300+05:30,5,7,8,9.96e-05,241
2026-04-21 07:17:38.608619100+05:30,5,7,8,0.0078478,241
2026-04-21 07:17:38.608684500+05:30,5,7,8,6.54e-05,241
2026-04-21 07:21:02.076507100+05:30,5,7,9,203.4678226,273
2026-04-21 07:21:02.076591900+05:30,5,7,9,8.48e-05,208
2026-04-21 07:21:11.811706700+05:30,5,7,9,9.7351148,204
2026-04-21 07:21:14.995080500+05:30,5,7,9,3.1833738,211
2026-04-21 07:21:31.255849300+05:30,5,7,9,16.2607688,228
2026-04-21 07:21:31.260272800+05:30,5,7,9,0.0044235,228
2026-04-21 07:21:37.255538+05:30,5,7,9,5.9952652,228
2026-04-21 07:21:37.262321100+05:30,5,7,9,0.0067831,227
2026-04-21 07:21:53.549586900+05:30,5,7,9,16.2872658,217
2026-04-21 07:22:16.913544100+05:30,5,7,3,23.3639572,227
2026-04-21 07:22:16.922147900+05:30,5,7,3,0.0086038,228
2026-04-21 07:22:32.156853900+05:30,5,7,3,15.234706,228
2026-04-21 07:23:45.157464100+05:30,5,7,2,73.0006102,260
2026-04-21 07:23:55.019924300+05:30,5,7,2,9.8624602,204
2026-04-21 07:24:10.291709100+05:30,5,7,8,15.2717848,227
2026-04-21 07:24:16.197664600+05:30,5,7,8,5.9059555,227
2026-04-21 07:24:21.724764+05:30,5,7,8,5.5270994,227
2026-04-21 07:24:25.168497600+05:30,5,7,8,3.4437336,211
2026-04-21 07:24:26.147680900+05:30,5,7,8,0.9791833,227
2026-04-21 07:24:30.755073+05:30,5,7,8,4.6073921,228
2026-04-21 07:24:36.400510600+05:30,5,7,8,5.6454376,228
2026-04-21 07:24:55.521605600+05:30,5,7,8,19.121095,235
2026-04-21 07:25:00.379961500+05:30,5,7,10,4.8583559,228
2026-04-21 07:25:14.482847400+05:30,5,7,10,14.1028859,236
2026-04-21 07:25:16.396263600+05:30,5,7,10,1.9134162,228
2026-04-21 07:25:21.572482900+05:30,5,7,10,5.1762193,228
2026-04-21 07:25:27.442056600+05:30,5,7,10,5.8695737,228
2026-04-21 07:25:27.507576200+05:30,5,7,10,0.0655196,204
2026-04-21 07:25:32.375223300+05:30,5,7,10,4.8676471,228
2026-04-21 07:25:37.823284900+05:30,5,7,10,5.4480616,227
2026-04-21 07:25:53.586812700+05:30,5,7,10,15.7635278,217
2026-04-21 07:25:54.450822100+05:30,5,7,10,0.8640094,217
2026-04-21 07:26:08.770802800+05:30,5,7,6,14.3199807,228
2026-04-21 07:26:20.946714200+05:30,5,7,6,12.1759114,211
2026-04-21 07:26:21.989931700+05:30,5,7,6,1.0432175,228
2026-04-21 07:26:32.304601100+05:30,5,7,6,10.3146694,228
2026-04-21 07:26:41.107073500+05:30,5,7,6,8.8024724,228
2026-04-21 07:26:47.227000800+05:30,5,7,6,6.1199273,228
2026-04-21 07:27:00.998631200+05:30,5,7,11,13.7716304,227
2026-04-21 07:27:01.003969800+05:30,5,7,11,0.0053386,227
2026-04-21 07:27:05.415721200+05:30,5,7,11,4.4117514,228
2026-04-21 07:27:05.424606500+05:30,5,7,11,0.0088853,227
2026-04-21 07:27:07.326474500+05:30,5,7,11,1.901868,228
2026-04-21 07:27:16.201918+05:30,5,7,11,8.8754435,228
2026-04-21 07:27:22.198128100+05:30,5,7,11,5.9962101,228
2026-04-21 07:27:27.793115600+05:30,5,7,11,5.5949875,228
2026-04-21 07:27:42.132535300+05:30,5,7,11,14.3394197,228
2026-04-21 07:27:51.455516900+05:30,5,7,11,9.3229816,228
2026-04-21 07:27:57.722892+05:30,5,7,11,6.2673751,228
2026-04-21 07:28:04.128576500+05:30,5,7,7,6.4056845,228
2026-04-21 07:28:06.051412+05:30,5,7,7,1.9228355,204
2026-04-21 07:28:12.718719700+05:30,5,7,7,6.6673077,228
2026-04-21 07:28:19.522537400+05:30,5,7,7,6.8038177,228
2026-04-21 07:28:25.995549400+05:30,5,7,7,6.473012,228
2026-04-21 07:28:49.322392800+05:30,5,7,7,23.3268434,227
2026-04-21 07:28:55.692167400+05:30,5,7,7,6.3697746,228
2026-04-21 07:29:01.002948500+05:30,5,7,12,5.3107811,204
2026-04-21 07:29:02.868081200+05:30,5,7,12,1.8651327,228
2026-04-21 07:29:09.617285400+05:30,5,7,12,6.7492042,227
2026-04-21 07:29:14.125287500+05:30,5,7,12,4.5080021,240
2026-04-21 07:29:16.007831500+05:30,5,7,12,1.882544,228
2026-04-21 07:29:21.610962600+05:30,5,7,12,5.6031311,227
2026-04-21 07:29:25.851313+05:30,5,7,12,4.2403504,228
2026-04-21 07:29:30.657935+05:30,5,7,12,4.806622,228
2026-04-21 07:29:37.149385500+05:30,5,7,12,6.4914505,228
2026-04-21 07:29:41.426325800+05:30,5,7,12,4.2769403,227
2026-04-21 07:29:43.425219700+05:30,5,7,12,1.9988939,204
2026-04-21 07:29:49.007410400+05:30,5,7,12,5.5821907,228
2026-04-21 07:30:10.414767600+05:30,5,7,5,21.4073572,217
2026-04-21 07:30:16.210238500+05:30,5,7,5,5.7954709,231
2026-04-21 07:30:16.217458600+05:30,5,7,5,0.0072201,232
2026-04-21 07:30:30.049435100+05:30,5,7,5,13.8319765,228
2026-04-21 07:30:38.007789800+05:30,5,7,5,7.9583547,227
2026-04-21 07:31:20.136382+05:30,5,7,2,42.1285922,228
2026-04-21 07:31:20.141650500+05:30,5,7,2,0.0052685,228
2026-04-21 07:32:53.232229800+05:30,5,7,2,93.0905793,228
2026-04-21 07:32:56.444698700+05:30,5,7,2,3.2124689,219
2026-04-21 07:33:59.453692900+05:30,5,7,1,63.0089942,204
2026-04-21 07:34:17.167500800+05:30,5,7,3,17.7138079,204
2026-04-21 07:34:22.884229+05:30,5,7,3,5.7167282,228
2026-04-21 07:34:26.448280800+05:30,5,7,3,3.5640518,217
2026-04-21 07:35:34.564575300+05:30,5,7,5,68.1162945,217
2026-04-21 07:35:38.576810900+05:30,5,7,5,4.0122356,217
2026-04-21 07:35:39.552954300+05:30,5,7,5,0.9761434,228
2026-04-21 07:35:39.570148700+05:30,5,7,5,0.0171944,227
2026-04-21 07:35:39.578784600+05:30,5,7,5,0.0086359,228
2026-04-21 07:36:02.074432700+05:30,5,7,5,22.4956481,274
2026-04-21 07:36:02.074747500+05:30,5,7,5,0.0003148,208
2026-04-21 07:36:08.328318900+05:30,5,7,5,6.2535714,217
2026-04-21 07:36:18.600179400+05:30,5,7,5,10.2718605,212
2026-04-21 07:36:18.601305500+05:30,5,7,5,0.0011261,212
2026-04-21 07:37:09.010545200+05:30,5,7,6,50.4092397,217
2026-04-21 07:37:12.740775400+05:30,5,7,6,3.7302302,228
2026-04-21 07:37:12.745572400+05:30,5,7,6,0.004797,228
2026-04-21 07:37:17.409522600+05:30,5,7,6,4.6639502,228
2026-04-21 07:37:17.417411+05:30,5,7,6,0.0078884,228
2026-04-21 07:37:54.077733100+05:30,5,7,6,36.6603221,218
2026-04-21 07:38:14.641473800+05:30,5,7,2,20.5637407,204
2026-04-21 07:38:45.135685800+05:30,5,7,2,30.494212,260
2026-04-21 07:39:17.235468200+05:30,5,7,3,32.0997824,204
2026-04-21 07:39:24.106982600+05:30,5,7,3,6.8715144,217
2026-04-21 07:39:25.171362300+05:30,5,7,3,1.0643797,212
2026-04-21 07:40:37.166014900+05:30,5,7,5,71.9946526,227
2026-04-21 07:40:37.172304600+05:30,5,7,5,0.0062897,228
2026-04-21 07:40:37.180205200+05:30,5,7,5,0.0079006,228
2026-04-21 07:40:48.597439200+05:30,5,7,5,11.417234,204
2026-04-21 07:40:48.600350500+05:30,5,7,5,0.0029113,204
2026-04-21 07:41:10.047398200+05:30,5,7,17,21.4470477,228
2026-04-21 07:41:18.287720600+05:30,5,7,17,8.2403224,228
2026-04-21 07:41:18.292466300+05:30,5,7,17,0.0047457,228
2026-04-21 07:41:27.606659200+05:30,5,7,17,9.3141929,219
2026-04-21 07:41:28.017344700+05:30,5,7,17,0.4106855,200
2026-04-21 07:41:28.019613100+05:30,5,7,17,0.0022684,204
2026-04-21 07:41:28.071866800+05:30,5,7,17,0.0522537,199
2026-04-21 07:41:28.074324300+05:30,5,7,17,0.0024575,203
2026-04-21 07:41:30.021655400+05:30,5,7,17,1.9473311,219
2026-04-21 07:41:37.294984100+05:30,5,7,17,7.2733287,217
2026-04-21 07:41:37.643459+05:30,5,7,17,0.3484749,219
2026-04-21 07:41:38.479994400+05:30,5,7,17,0.8365354,217
2026-04-21 07:41:52.690701500+05:30,5,7,17,14.2107071,228
2026-04-21 07:41:53.131692900+05:30,5,7,17,0.4409914,228
2026-04-21 07:41:53.181578600+05:30,5,7,17,0.0498857,228
2026-04-21 07:41:53.635679200+05:30,5,7,17,0.4541006,228
2026-04-21 07:41:59.866245400+05:30,5,7,17,6.2305662,204
2026-04-21 07:42:06.140759+05:30,5,7,21,6.2745136,199
2026-04-21 07:42:06.143180+05:30,5,7,21,0.002421,204
2026-04-21 07:42:06.197485300+05:30,5,7,21,0.0543053,208
2026-04-21 07:42:06.372202100+05:30,5,7,21,0.1747168,206
2026-04-21 07:42:08.488211200+05:30,5,7,21,2.1160091,211
2026-04-21 07:42:11.448828700+05:30,5,7,21,2.9606175,204
2026-04-21 07:42:22.194926500+05:30,5,7,21,10.7460978,204
2026-04-21 07:42:36.713688400+05:30,5,7,21,14.5187619,227
2026-04-21 07:42:37.233629900+05:30,5,7,21,0.5199415,228
2026-04-21 07:42:37.676057100+05:30,5,7,21,0.4424272,219
2026-04-21 07:42:37.677822100+05:30,5,7,21,0.001765,217
2026-04-21 07:42:37.737826800+05:30,5,7,21,0.0600047,227
2026-04-21 07:42:38.152002800+05:30,5,7,21,0.414176,228
2026-04-21 07:42:38.841447200+05:30,5,7,21,0.6894444,228
2026-04-21 07:42:39.695199300+05:30,5,7,21,0.8537521,227
2026-04-21 07:42:40.203660900+05:30,5,7,21,0.5084616,228
2026-04-21 07:42:43.963762600+05:30,5,7,21,3.7601017,228
2026-04-21 07:42:43.969611700+05:30,5,7,21,0.0058491,228
2026-04-21 07:42:51.955802800+05:30,5,7,21,7.9861911,228
2026-04-21 07:42:51.960990100+05:30,5,7,21,0.0051873,228
2026-04-21 07:42:59.128767+05:30,5,7,21,7.1677769,215
2026-04-21 07:43:07.467591300+05:30,5,7,3,8.3388243,228
2026-04-21 07:43:52.504471500+05:30,5,7,3,45.0368802,218
2026-04-21 07:43:52.510031600+05:30,5,7,3,0.0055601,211
2026-04-21 07:44:03.748666400+05:30,5,7,6,11.2386348,227
2026-04-21 07:44:12.817421600+05:30,5,7,6,9.0687552,297
2026-04-21 07:44:12.827926700+05:30,5,7,6,0.0105051,214
2026-04-21 07:44:22.700057800+05:30,5,7,6,9.8721311,218
2026-04-21 07:44:57.021399500+05:30,5,7,6,34.3213417,219
2026-04-21 07:44:59.588364200+05:30,5,7,6,2.5669647,217
2026-04-21 07:45:04.187807700+05:30,5,7,3,4.5994435,206
2026-04-21 07:45:32.467827100+05:30,5,7,3,28.2800194,212
2026-04-21 07:45:39.615971800+05:30,5,7,3,7.1481447,212
2026-04-21 07:46:00.073510900+05:30,5,7,2,20.4575391,204
2026-04-21 07:46:54.482940900+05:30,5,7,2,54.40943,217
2026-04-21 07:47:06.332116400+05:30,5,7,4,11.8491755,206
2026-04-21 07:47:07.228130700+05:30,5,7,4,0.8960143,210
2026-04-21 07:47:14.286408700+05:30,5,7,4,7.058278,205
2026-04-21 07:47:23.102612600+05:30,5,7,4,8.8162039,288
2026-04-21 07:48:06.654572800+05:30,5,7,5,43.5519602,203
2026-04-21 07:48:07.465680100+05:30,5,7,5,0.8111073,228
2026-04-21 07:48:12.064011800+05:30,5,7,5,4.5983317,228
2026-04-21 07:48:27.983235700+05:30,5,7,5,15.9192239,228
2026-04-21 07:48:57.204834700+05:30,5,7,5,29.221599,219
2026-04-21 07:49:34.538157300+05:30,5,7,4,37.3333226,228
2026-04-21 07:49:40.297034+05:30,5,7,4,5.7588767,213
2026-04-21 07:49:40.312096500+05:30,5,7,4,0.0150625,212
2026-04-21 07:49:47.654828100+05:30,5,7,4,7.3427316,214
2026-04-21 07:50:00.237964200+05:30,5,7,2,12.5831361,204
2026-04-21 07:50:27.215600400+05:30,5,7,2,26.9776362,216
2026-04-21 07:51:02.122832400+05:30,5,7,4,34.907232,274
2026-04-21 07:51:02.123949700+05:30,5,7,4,0.0011173,208
2026-04-21 07:51:37.562122900+05:30,5,7,4,35.4381732,204
2026-04-21 07:51:42.170022300+05:30,5,7,4,4.6078994,204
2026-04-21 07:52:15.221693900+05:30,5,7,5,33.0516716,206
2026-04-21 07:52:23.160450400+05:30,5,7,5,7.9387565,204
2026-04-21 07:52:29.383186700+05:30,5,7,5,6.2227363,228
2026-04-21 07:52:29.429687300+05:30,5,7,5,0.0465006,228
2026-04-21 07:52:57.384358900+05:30,5,7,5,27.9546716,219
2026-04-21 07:53:12.003267300+05:30,5,7,2,14.6189084,211
2026-04-21 07:53:45.221991300+05:30,5,7,2,33.218724,259
2026-04-21 07:54:00.452677800+05:30,5,7,6,15.2306865,204
2026-04-21 07:54:25.233179700+05:30,5,7,6,24.7805019,212
2026-04-21 07:54:27.404548800+05:30,5,7,6,2.1713691,216
2026-04-21 07:54:52.966111300+05:30,5,7,6,25.5615625,228
2026-04-21 07:54:52.992547400+05:30,5,7,6,0.0264361,228
2026-04-21 07:54:52.999828400+05:30,5,7,6,0.007281,227
2026-04-21 07:55:42.394282400+05:30,5,7,1,49.394454,206
2026-04-21 07:56:12.186023600+05:30,5,7,12,29.7917412,288
2026-04-21 07:56:17.068595400+05:30,5,7,12,4.8825718,228
2026-04-21 07:56:17.076982700+05:30,5,7,12,0.0083873,228
2026-04-21 07:56:17.082169400+05:30,5,7,12,0.0051867,228
2026-04-21 07:56:19.790625200+05:30,5,7,12,2.7084558,228
2026-04-21 07:56:21.252006400+05:30,5,7,12,1.4613812,211
2026-04-21 07:56:28.092664700+05:30,5,7,12,6.8406583,228
2026-04-21 07:56:37.555338+05:30,5,7,12,9.4626733,217
2026-04-21 07:56:38.060901100+05:30,5,7,12,0.5055631,217
2026-04-21 07:56:42.204083+05:30,5,7,12,4.1431819,212
2026-04-21 07:56:57.630644100+05:30,5,7,12,15.4265611,222
2026-04-21 07:56:57.633046900+05:30,5,7,12,0.0024028,211
2026-04-21 07:57:07.565500200+05:30,5,7,6,9.9324533,212
2026-04-21 07:57:11.672290400+05:30,5,7,6,4.1067902,223
2026-04-21 07:57:11.674202600+05:30,5,7,6,0.0019122,211
2026-04-21 07:57:15.814997800+05:30,5,7,6,4.1407952,236
2026-04-21 07:57:27.602718400+05:30,5,7,6,11.7877206,217
2026-04-21 07:57:35.552536600+05:30,5,7,6,7.9498182,236
2026-04-21 07:58:26.299871300+05:30,5,7,4,50.7473347,221
2026-04-21 07:58:26.302302500+05:30,5,7,4,0.0024312,210
2026-04-21 07:58:30.632727100+05:30,5,7,4,4.3304246,204
2026-04-21 07:58:57.627030900+05:30,5,7,4,26.9943038,217
2026-04-21 07:59:01.201685+05:30,5,7,8,3.5746541,204
2026-04-21 07:59:41.522678100+05:30,5,7,8,40.3209931,210
2026-04-21 07:59:41.854881900+05:30,5,7,8,0.3322038,234
2026-04-21 07:59:41.855315900+05:30,5,7,8,0.000434,234
2026-04-21 07:59:41.855384200+05:30,5,7,8,6.83e-05,234
2026-04-21 07:59:41.857149300+05:30,5,7,8,0.0017651,233
2026-04-21 07:59:41.860705400+05:30,5,7,8,0.0035561,233
2026-04-21 07:59:41.862105900+05:30,5,7,8,0.0014005,234
2026-04-21 08:00:34.642463+05:30,5,8,2,52.7803571,297
2026-04-21 08:00:37.613704+05:30,5,8,2,2.971241,297
2026-04-21 08:01:12.237149500+05:30,5,8,15,34.6234455,204
2026-04-21 08:01:13.270411300+05:30,5,8,15,1.0332618,228
2026-04-21 08:01:13.283221500+05:30,5,8,15,0.0128102,228
2026-04-21 08:01:13.334187+05:30,5,8,15,0.0509655,228
2026-04-21 08:01:14.148833300+05:30,5,8,15,0.8146463,228
2026-04-21 08:01:14.656479300+05:30,5,8,15,0.507646,227
2026-04-21 08:01:16.766870900+05:30,5,8,15,2.1103916,227
2026-04-21 08:01:16.774430400+05:30,5,8,15,0.0075595,228
2026-04-21 08:01:17.267671700+05:30,5,8,15,0.4932413,228
2026-04-21 08:01:25.764942800+05:30,5,8,15,8.4972711,228
2026-04-21 08:01:25.770534400+05:30,5,8,15,0.0055916,228
